"","DIGNIDAD_CODIGO","OP_CODIGO","CANDIDATO_CODIGO","CANDIDATO_ORDEN","CANDIDATO_PROVINCIA_CODIGO","CANDIDATO_CANTON_CODIGO","CANDIDATO_PARROQUIA_CODIGO","CANDIDATO_NOMBRE","CANDIDATO_SEXO","CANDIDATO_EDAD_EXACTA","CANDIDATO_GRUPOS_DE_EDAD","SUPLENTE_NOMBRE.1","SUPLENTE_SEXO.1","SUPLENTE_EDAD_EXACTA.1","SUPLENTE_GRUPO_DE_EDAD.1","SUPLENTE_NOMBRE.2","SUPLENTE_SEXO.2","SUPLENTE_EDAD_EXACTA.2","SUPLENTE_GRUPO_DE_EDAD.2"
"3126",7,3,7130000000017,1,13,0,0,"ESTRADA BONILLA JAIME EDULFO                                                                        ","HOMBRES",51.213698630137,"DE 45 A MENOS DE 65 AÑOS","GONZALEZ ALAVA ELBA VIOLETA                                                                         ","MUJERES",71.2465753424657,"DE 65 AÑOS Y MÁS","                                                                                                    ",NA,NA,NA
"3127",7,6005,7060000000045,1,6,0,0,"ZAPORTA PACHECO JOSE                                                                                ","HOMBRES",49.5890410958904,"DE 45 A MENOS DE 65 AÑOS","GONZALEZ AVENDAÑO LAURA MERCEDES                                                                   ","MUJERES",50.0819672131148,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"3128",5,10,5032350000025,1,3,235,0,"SERRANO IDROVO MARTIN FABIAN                                                                        ","HOMBRES",32.7342465753425,"DE 30 A MENOS DE 45 AÑOS","GONZALEZ BERNAL ANGEL FAUSTO                                                                        ","HOMBRES",51.8520547945205,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"3129",5,11001,5113350000024,3,11,335,0,"CUEVA CASTILLO JOSEFA ENID                                                                          ","MUJERES",22.9753424657534,"MENORES DE 30 AÑOS","GONZALEZ BRAVO AZUCENA DEL PILAR                                                                    ","MUJERES",22.7568306010929,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"3130",5,10,5113000000045,5,11,300,0,"CAJAMARCA GRANDA INES ALEXANDRA                                                                     ","MUJERES",24.786301369863,"MENORES DE 30 AÑOS","GONZALEZ CABRERA EDUARDO                                                                            ","HOMBRES",55.2602739726027,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"3131",5,3,5093950000009,3,9,395,0,"MORAN FORONDA JORGE FRANCISCO                                                                       ","HOMBRES",41.027397260274,"DE 30 A MENOS DE 45 AÑOS","GONZALEZ CARRANZA LUIS ENRIQUE                                                                      ","HOMBRES",35.7643835616438,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"3132",5,71,5117300000019,1,11,730,0,"QUEZADA CAMPOVERDE NARCISA MAGDALENA                                                                ","MUJERES",43.4849315068493,"DE 30 A MENOS DE 45 AÑOS","GONZALEZ CASTRO GALO ALCIVAR                                                                        ","HOMBRES",40.8109589041096,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"3133",5,11001,5117300000030,3,11,730,0,"VALDIVIEZO VEGA ALBA ANGELICA                                                                       ","MUJERES",50,"DE 45 A MENOS DE 65 AÑOS","GONZALEZ CONDOY MARIA CLARIBEL                                                                      ","MUJERES",21.1534246575342,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"3134",5,11,5097350000033,3,9,735,0,"SANTOS BARZOLA ROSA MARGARITA                                                                       ","MUJERES",49.1260273972603,"DE 45 A MENOS DE 65 AÑOS","GONZALEZ CRUZ JULIA CLARITA                                                                         ","MUJERES",38.7568306010929,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"3135",3,17016,3170000000081,1,17,0,0,"CESPEDES CARRILLO HUMBERTO ANTONIO                                                                  ","HOMBRES",51.0739726027397,"DE 45 A MENOS DE 65 AÑOS","GONZALEZ ESPINOSA CARMEN DEL PILAR                                                                  ","MUJERES",43.6712328767123,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"3136",5,71,5117300000021,3,11,730,0,"ALVAREZ CAMPOVERDE SANTOS ENRIQUE                                                                   ","HOMBRES",67.2520547945205,"DE 65 AÑOS Y MÁS","GONZALEZ ESPINOZA LETTI DEL CONSUELO                                                                ","MUJERES",38.7868852459016,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"3137",3,8,3170000000044,4,17,0,0,"GUAYASAMIN CODENA LUIS GONZALO                                                                      ","HOMBRES",54.448087431694,"DE 45 A MENOS DE 65 AÑOS","GONZALEZ ESTRELLA ROSARIO BALVINA                                                                   ","MUJERES",49.4383561643836,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"3138",3,10,3170000000046,1,17,0,0,"PALLO QUISILEMA ROMULO JOSELITO                                                                     ","HOMBRES",36.1068493150685,"DE 30 A MENOS DE 45 AÑOS","GONZALEZ FALCON EDITH MAURA                                                                         ","MUJERES",36.4,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"3139",5,10,5170750000018,3,17,75,0,"SANCHEZ INLAGO MARIA SILVIA                                                                         ","MUJERES",38.4945355191257,"DE 30 A MENOS DE 45 AÑOS","GONZALEZ FALCON MAIRA ALEXANDRA                                                                     ","MUJERES",26.8246575342466,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"3140",5,6,5085650000015,3,8,565,0,"BENAVIDEZ GUERRERO LUDYS YOLANDA                                                                    ","MUJERES",44.1424657534247,"DE 30 A MENOS DE 45 AÑOS","GONZALEZ GAMEZ SONIA LEONOR                                                                         ","MUJERES",34.8356164383562,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"3141",5,4,5094050000010,1,9,405,0,"COCHEA PERLAZA WILSON NICOLAS                                                                       ","HOMBRES",46.4180327868852,"DE 45 A MENOS DE 65 AÑOS","GONZALEZ GONZALEZ LUIS GERSON                                                                       ","HOMBRES",33.6712328767123,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"3142",5,3003,5032350000013,1,3,235,0,"SARMIENTO CASTRO ROMEL PAUL                                                                         ","HOMBRES",33.3397260273973,"DE 30 A MENOS DE 45 AÑOS","GONZALEZ GONZALEZ MARIA FLORA                                                                       ","MUJERES",47.0931506849315,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
